ID,X,Y,income,size,Gitter_ID_100m,Cluster Nr.
0_0,724.2006661288357,1608.24777271206,3808.03,1,100mN1600E700,2
0_1,724.2006661288357,1608.24777271206,3742.15,2,100mN1600E700,2
0_2,724.2006661288357,1608.24777271206,5199.84,2,100mN1600E700,2
0_3,724.2006661288357,1608.24777271206,4358.32,2,100mN1600E700,2
0_5,724.2006661288357,1608.24777271206,4524.87,2,100mN1600E700,2
0_7,724.2006661288357,1608.24777271206,4591.42,2,100mN1600E700,2
0_8,724.2006661288357,1608.24777271206,4058.96,2,100mN1600E700,2
0_9,724.2006661288357,1608.24777271206,4959.5,2,100mN1600E700,2
0_11,724.2006661288357,1608.24777271206,5145.41,2,100mN1600E700,2
0_12,724.2006661288357,1608.24777271206,3396.58,1,100mN1600E700,2
1_0,501.8799532338343,-1165.494216046841,2656.08,3,100mN-1200E500,0
1_3,501.8799532338343,-1165.494216046841,3383.39,2,100mN-1200E500,0
1_9,501.8799532338343,-1165.494216046841,2530.8,1,100mN-1200E500,0
1_11,501.8799532338343,-1165.494216046841,2655.81,2,100mN-1200E500,0
1_13,501.8799532338343,-1165.494216046841,3097.48,1,100mN-1200E500,0
1_14,501.8799532338343,-1165.494216046841,2501.55,2,100mN-1200E500,0
1_15,501.8799532338343,-1165.494216046841,3446.27,3,100mN-1200E500,0
1_17,501.8799532338343,-1165.494216046841,2996.03,2,100mN-1200E500,0
1_18,501.8799532338343,-1165.494216046841,2877.06,2,100mN-1200E500,0
1_19,501.8799532338343,-1165.494216046841,3084.97,3,100mN-1200E500,0
1_20,501.8799532338343,-1165.494216046841,3191.7,2,100mN-1200E500,0
1_21,501.8799532338343,-1165.494216046841,3328.38,3,100mN-1200E500,0
1_23,501.8799532338343,-1165.494216046841,3342.48,3,100mN-1200E500,0
1_24,501.8799532338343,-1165.494216046841,2720.71,2,100mN-1200E500,0
1_25,501.8799532338343,-1165.494216046841,3011.36,3,100mN-1200E500,0
1_26,501.8799532338343,-1165.494216046841,2596.21,1,100mN-1200E500,0
1_27,501.8799532338343,-1165.494216046841,3553.07,3,100mN-1200E500,0
1_29,501.8799532338343,-1165.494216046841,3119.73,1,100mN-1200E500,0
1_30,501.8799532338343,-1165.494216046841,3649.1,2,100mN-1200E500,0
1_31,501.8799532338343,-1165.494216046841,3696.39,4,100mN-1200E500,0
1_32,501.8799532338343,-1165.494216046841,3104.39,1,100mN-1200E500,0
1_33,501.8799532338343,-1165.494216046841,3493.04,2,100mN-1200E500,0
1_34,501.8799532338343,-1165.494216046841,2742.56,1,100mN-1200E500,0
1_35,501.8799532338343,-1165.494216046841,2985.66,3,100mN-1200E500,0
1_38,501.8799532338343,-1165.494216046841,3394.6,2,100mN-1200E500,0
1_39,501.8799532338343,-1165.494216046841,3660.88,3,100mN-1200E500,0
1_40,501.8799532338343,-1165.494216046841,3148.12,2,100mN-1200E500,0
1_41,501.8799532338343,-1165.494216046841,2835.38,1,100mN-1200E500,0
1_42,501.8799532338343,-1165.494216046841,2845.33,2,100mN-1200E500,0
1_43,501.8799532338343,-1165.494216046841,3697.21,3,100mN-1200E500,0
1_44,501.8799532338343,-1165.494216046841,2980.22,2,100mN-1200E500,0
1_45,501.8799532338343,-1165.494216046841,2775.31,2,100mN-1200E500,0
1_46,501.8799532338343,-1165.494216046841,3016.84,3,100mN-1200E500,0
1_48,501.8799532338343,-1165.494216046841,2920.19,3,100mN-1200E500,0
1_49,501.8799532338343,-1165.494216046841,3454.59,3,100mN-1200E500,0
1_50,501.8799532338343,-1165.494216046841,2970.86,2,100mN-1200E500,0
1_51,501.8799532338343,-1165.494216046841,2859.42,2,100mN-1200E500,0
1_52,501.8799532338343,-1165.494216046841,2494.77,1,100mN-1200E500,0
1_53,501.8799532338343,-1165.494216046841,3187.77,2,100mN-1200E500,0
1_55,501.8799532338343,-1165.494216046841,1811.1,1,100mN-1200E500,0
2_0,741.5001743667251,807.8026275881723,4460.01,2,100mN800E700,2
3_0,737.499004262891,1535.872944529011,4800.72,2,100mN1500E700,2
3_1,737.499004262891,1535.872944529011,4096.63,2,100mN1500E700,2
3_3,737.499004262891,1535.872944529011,5046.39,2,100mN1500E700,2
3_4,737.499004262891,1535.872944529011,4498.85,2,100mN1500E700,2
3_7,737.499004262891,1535.872944529011,4675.86,2,100mN1500E700,2
3_9,737.499004262891,1535.872944529011,3834.36,2,100mN1500E700,2
3_10,737.499004262891,1535.872944529011,4935.96,2,100mN1500E700,2
3_11,737.499004262891,1535.872944529011,4901.05,2,100mN1500E700,2
3_12,737.499004262891,1535.872944529011,4361.32,2,100mN1500E700,2
3_13,737.499004262891,1535.872944529011,4306.67,2,100mN1500E700,2
3_15,737.499004262891,1535.872944529011,4375.68,2,100mN1500E700,2
3_17,737.499004262891,1535.872944529011,3082.32,1,100mN1500E700,2
3_18,737.499004262891,1535.872944529011,4323.66,1,100mN1500E700,2
4_0,983.8869013572688,869.4140056928808,4864.35,2,100mN800E900,2
4_1,983.8869013572688,869.4140056928808,4535.05,2,100mN800E900,2
4_3,983.8869013572688,869.4140056928808,4662.92,2,100mN800E900,2
5_0,1635.658160117774,799.7403401490055,8286.85,3,100mN700E1600,1
5_1,1635.658160117774,799.7403401490055,9011.48,5,100mN700E1600,1
6_0,974.5029039727192,1107.1756073918175,7337.22,2,100mN1100E900,1
7_0,1078.1219157197854,1042.534072948156,3597.96,1,100mN1000E1000,2
8_0,914.9341384954164,1000.7801492359064,8388.44,2,100mN1000E900,1
9_0,195.7256354082593,-1150.6526115328018,2631.92,2,100mN-1200E100,0
12_0,-635.7821350752959,-695.0548383197715,3230.17,3,100mN-700E-700,0
